open,high,low,close,adj_close,volume,market_cap,pe_ratio,beta,eps,forward_pe,net_income,debt_to_equity,return_on_equity_roe,current_ratio,dividends_paid,dividend_yield,quarterly_revenue_growth,target_price,free_cash_flow,operating_margin,profit_margin,quick_ratio,price_to_book_ratio,enterprise_value,total_debt,beta_5y,annual_dividend_rate,company_Netflix,ticker_NFLX,date
4.084286213,4.095714092,4.021429062,4.057143211,4.057143211,2983400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-13
3.857142925,4.024285793,3.827142954,3.965713978,3.965713978,6944000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-14
3.914285898,4.011428833,3.914285898,3.942857027,3.942857027,4953900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-15
3.942857027,3.957143068,3.795713902,3.805713892,3.805713892,6941200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-18
3.789999962,3.891428947,3.742856979,3.865714073,3.865714073,7105700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-19
3.857142925,3.938570976,3.855714083,3.908571005,3.908571005,3940300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-20
3.901428938,3.961429119,3.814285994,3.827142954,3.827142954,5047700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-21
3.814285994,3.818571091,3.73428607,3.742856979,3.742856979,5220600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-22
3.73428607,3.888571024,3.73428607,3.834285975,3.834285975,4184600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-26
3.857142925,3.859999895,3.781429052,3.784286022,3.784286022,4634700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-27
3.761429071,3.805713892,3.727143049,3.728570938,3.728570938,7859600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-28
3.722856998,3.828571081,3.692857027,3.694286108,3.694286108,6937700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2006-12-29
3.714286089,3.824285984,3.677143097,3.801429033,3.801429033,16440900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-03
3.772856951,3.828571081,3.585714102,3.621428967,3.621428967,15959300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-04
3.619999886,3.619999886,3.492856979,3.544286013,3.544286013,15190700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-05
3.545713902,3.555713892,3.367142916,3.404285908,3.404285908,18344900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-08
3.427143097,3.440000057,3.359999895,3.427143097,3.427143097,10611300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-09
3.424285889,3.464286089,3.411428928,3.438570976,3.438570976,11448500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-10
3.422857046,3.507143021,3.411428928,3.462857008,3.462857008,9130100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-11
3.408571005,3.411428928,3.24142909,3.24428606,3.24428606,22171100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-12
3.25999999,3.292856932,3.23428607,3.261429071,3.261429071,15204000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-17
3.251429081,3.282856941,3.167143106,3.178570986,3.178570986,11298700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-18
3.174285889,3.25999999,3.171428919,3.222856998,3.222856998,12152000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-19
3.264286041,3.281429052,3.114285946,3.128571033,3.128571033,18595500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-22
3.114285946,3.190000057,3.099999905,3.108571053,3.108571053,20239100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-23
3.365714073,3.371428967,3.25,3.307142973,3.307142973,13869800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-26
3.180000067,3.251429081,3.151428938,3.22142911,3.22142911,21761600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-29
3.23428607,3.279999971,3.22142911,3.275713921,3.275713921,8789200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-30
3.254286051,3.304286003,3.242856979,3.25857091,3.25857091,10256400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-01-31
3.2685709,3.299999952,3.235713959,3.24714303,3.24714303,7888300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-01
3.25,3.297142982,3.242856979,3.26285696,3.26285696,9864400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-02
3.285713911,3.285713911,3.220000029,3.228570938,3.228570938,5572700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-05
3.214286089,3.238570929,3.165714025,3.188570976,3.188570976,15805300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-06
3.178570986,3.294286013,3.175714016,3.271429062,3.271429062,11223800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-07
3.354285955,3.404285908,3.301429033,3.392857075,3.392857075,19541900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-08
3.397142887,3.397142887,3.297142982,3.301429033,3.301429033,7865200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-09
3.289999962,3.352857113,3.284286022,3.304286003,3.304286003,7119700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-12
3.318571091,3.321429014,3.261429071,3.271429062,3.271429062,4841900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-13
3.211429119,3.242856979,3.20142889,3.214286089,3.214286089,8286600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-15
3.217143059,3.272856951,3.197143078,3.267143011,3.267143011,10532900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-16
3.27857089,3.371428967,3.275713921,3.358571053,3.358571053,12290600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-20
3.345714092,3.411428928,3.345714092,3.392857075,3.392857075,8782900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-22
3.394285917,3.407143116,3.357142925,3.361428976,3.361428976,8375500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-23
3.387142897,3.402857065,3.071429014,3.304286003,3.304286003,6216700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-26
3.25285697,3.264286041,3.157143116,3.157143116,3.157143116,12520200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-27
3.158571005,3.272856951,3.155714035,3.218570948,3.218570948,8883000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-02-28
3.194286108,3.291429043,3.157143116,3.261429071,3.261429071,12429200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-01
3.261429071,3.285713911,3.181428909,3.184286118,3.184286118,8073100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-02
3.144285917,3.165714025,3.007143021,3.00857091,3.00857091,17101000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-05
3.035713911,3.130000114,2.98714304,3.062856913,3.062856913,14133000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-06
3.071429014,3.085714102,3.00999999,3.025713921,3.025713921,8599500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-07
3.029999971,3.089999914,3.029999971,3.034286022,3.034286022,6320300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-08
3.071429014,3.071429014,2.9814291,3.00857091,3.00857091,6686400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-09
3.0,3.029999971,2.957143068,3.011429071,3.011429071,6709500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-12
3.0,3.022856951,2.928570986,2.935714006,2.935714006,9384200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-13
2.930000067,3.021429062,2.900000095,3.01571393,3.01571393,8215900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-14
3.024286032,3.049999952,2.98428607,3.022856951,3.022856951,6435800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-15
3.021429062,3.031429052,2.967143059,3.00285697,3.00285697,6666100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-16
3.01571393,3.071429014,3.011429071,3.051429033,3.051429033,5712000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-19
3.052856922,3.25571394,3.04857111,3.211429119,3.211429119,15969100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-20
3.22142911,3.329999924,3.168570995,3.292856932,3.292856932,15977500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-21
3.285713911,3.322856903,3.25857091,3.299999952,3.299999952,5699400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-22
3.285713911,3.397142887,3.275713921,3.390000105,3.390000105,10215800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-23
3.392857075,3.400000095,3.281429052,3.322856903,3.322856903,7420700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-26
3.332856894,3.385714054,3.319999933,3.368571043,3.368571043,9218300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-27
3.374285936,3.374285936,3.295713902,3.339999914,3.339999914,5481700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-28
3.344285965,3.374285936,3.2685709,3.349999905,3.349999905,6681500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-29
3.344285965,3.407143116,3.299999952,3.312856913,3.312856913,5320700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-03-30
3.328571081,3.390000105,3.312856913,3.354285955,3.354285955,7243600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-02
3.365714073,3.445713997,3.358571053,3.397142887,3.397142887,8878100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-03
3.411428928,3.5185709,3.338571072,3.504286051,3.504286051,14124600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-04
3.49142909,3.49714303,3.440000057,3.457143068,3.457143068,5451600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-05
3.461429119,3.50857091,3.461429119,3.477143049,3.477143049,4174800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-09
3.49714303,3.569999933,3.49714303,3.551429033,3.551429033,8075200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-10
3.531429052,3.535713911,3.475713968,3.514286041,3.514286041,6979000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-11
3.492856979,3.557142973,3.45142889,3.514286041,3.514286041,5466300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-12
3.50999999,3.522856951,3.485713959,3.514286041,3.514286041,3591000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-13
3.52857089,3.542856932,3.49142909,3.50285697,3.50285697,4580100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-16
3.514286041,3.514286041,3.405714035,3.422857046,3.422857046,12124700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-17
3.142857075,3.164285898,3.111428976,3.157143116,3.157143116,12862500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-20
3.147142887,3.154285908,3.091428995,3.104285955,3.104285955,13811700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-23
3.107142925,3.121428967,3.051429033,3.088571072,3.088571072,8918000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-24
3.101428986,3.161428928,3.054286003,3.079999924,3.079999924,8402800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-25
3.071429014,3.180000067,3.071429014,3.161428928,3.161428928,9762200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-26
3.171428919,3.182857037,3.132857084,3.172857046,3.172857046,5637800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-27
3.171428919,3.181428909,3.138571024,3.167143106,3.167143106,9247700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-04-30
3.161428928,3.184286118,3.117142916,3.164285898,3.164285898,9521400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-01
3.131428957,3.277143002,3.127142906,3.158571005,3.158571005,18639600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-02
3.147142887,3.25285697,3.141428947,3.184286118,3.184286118,13815900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-03
3.22142911,3.224286079,3.142857075,3.165714025,3.165714025,6577900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-04
3.165714025,3.1914289,3.162857056,3.174285889,3.174285889,4162200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-07
3.155714035,3.202857018,3.128571033,3.162857056,3.162857056,5741400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-08
3.144285917,3.177143097,3.137142897,3.158571005,3.158571005,3988600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-09
3.144285917,3.158571005,3.117142916,3.130000114,3.130000114,7143500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-10
3.108571053,3.157143116,3.091428995,3.151428938,3.151428938,4809000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-11
3.144285917,3.157143116,3.102857113,3.137142897,3.137142897,4454100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-14
3.134285927,3.148571014,3.088571072,3.107142925,3.107142925,4726400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-15
3.108571053,3.141428947,3.031429052,3.102857113,3.102857113,5036500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-16
3.081429005,3.140000105,3.074285984,3.117142916,3.117142916,5142200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-17
3.121428967,3.144285917,3.101428986,3.134285927,3.134285927,4446400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-18
3.130000114,3.23428607,3.122857094,3.214286089,3.214286089,6663300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-21
3.208570957,3.301429033,3.182857037,3.285713911,3.285713911,7024500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-22
3.284286022,3.349999905,3.257143021,3.312856913,3.312856913,12280800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-23
3.295713902,3.347142935,3.198570967,3.220000029,3.220000029,6400800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-24
3.230000019,3.25999999,3.20142889,3.217143059,3.217143059,5974500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-25
3.151428938,3.157143116,3.04857111,3.121428967,3.121428967,11567500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-29
3.092856884,3.154285908,3.081429005,3.151428938,3.151428938,7326200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-30
3.142857075,3.182857037,3.124285936,3.128571033,3.128571033,7028000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-05-31
3.119999886,3.182857037,3.049999952,3.081429005,3.081429005,8029700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-01
3.055713892,3.089999914,3.049999952,3.068571091,3.068571091,5546100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-04
3.052856922,3.088571072,3.029999971,3.055713892,3.055713892,5884900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-05
3.428570986,3.442857027,3.291429043,3.347142935,3.347142935,14037800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-08
3.178570986,3.235713959,3.115714073,3.132857084,3.132857084,18034800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-11
2.771429062,2.794286013,2.727143049,2.74000001,2.74000001,11363100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-14
2.864285946,2.881428957,2.802856922,2.815713882,2.815713882,22093400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-15
2.917143106,2.921428919,2.842856884,2.859999895,2.859999895,12236000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-18
2.891428947,2.895714045,2.842856884,2.847142935,2.847142935,7909300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-19
2.882857084,2.891428947,2.787142992,2.792856932,2.792856932,6377700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-20
2.791429043,2.902857065,2.787142992,2.855714083,2.855714083,10077900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-21
2.859999895,2.874285936,2.799999952,2.811429024,2.811429024,7343000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-22
2.821429014,2.854285955,2.794286013,2.802856922,2.802856922,6802600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-25
2.851428986,2.855714083,2.785713911,2.788570881,2.788570881,5786200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-26
2.791429043,3.037142992,2.787142992,2.968570948,2.968570948,21091700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-27
2.955713987,2.955713987,2.825714111,2.835714102,2.835714102,14725200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-28
2.867142916,2.881428957,2.76571393,2.769999981,2.769999981,12084100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-06-29
2.785713911,2.835714102,2.767143011,2.782856941,2.782856941,7970200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-02
2.801429033,2.855714083,2.79857111,2.824285984,2.824285984,3085600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-03
2.849999905,2.871428967,2.824285984,2.831429005,2.831429005,6480600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-05
2.834285975,2.925714016,2.834285975,2.912857056,2.912857056,8071000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-06
2.928570986,2.957143068,2.901428938,2.918570995,2.918570995,8169000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-09
2.915714025,2.977143049,2.857142925,2.874285936,2.874285936,8853600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-10
2.891428947,2.891428947,2.842856884,2.858571053,2.858571053,5497100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-11
2.858571053,2.911428928,2.841428995,2.872857094,2.872857094,5622400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-12
2.859999895,2.921428919,2.859999895,2.877142906,2.877142906,4643800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-13
2.891428947,2.901428938,2.857142925,2.865714073,2.865714073,5152700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-16
2.861428976,2.900000095,2.858571053,2.887142897,2.887142897,4524800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-17
2.891428947,2.891428947,2.821429014,2.874285936,2.874285936,6498100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-18
2.857142925,2.890000105,2.821429014,2.848571062,2.848571062,5192600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-19
2.848571062,2.848571062,2.799999952,2.804286003,2.804286003,9616600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-20
2.551429033,2.557142973,2.412857056,2.442857027,2.442857027,20304900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-27
2.444286108,2.535713911,2.427143097,2.48428607,2.48428607,13633200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-30
2.52857089,2.52857089,2.442857027,2.461429119,2.461429119,9654400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-07-31
2.464286089,2.498570919,2.397142887,2.45142889,2.45142889,14216300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-08-01
2.450000048,2.477143049,2.421428919,2.444286108,2.444286108,9258900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-08-02
2.457143068,2.468570948,2.362857103,2.367142916,2.367142916,8661800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-08-03
2.460000038,2.460000038,2.357142925,2.422857046,2.422857046,11218200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-08-06
2.492856979,2.498570919,2.421428919,2.478570938,2.478570938,10384500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-08-07
2.49000001,2.638571024,2.478570938,2.567142963,2.567142963,12916400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2007-08-08
